NEWID,FINATXEM
05544192,90142.8
05544212,34479.2
05544222,91838
05544262,51550
05544292,133033.4
05544312,195026.8
05544412,66987
05544422,24922
05544432,139922
05544462,84327
05544482,52801.4
05544492,105115
05544512,32096.6
05544522,104823.8
05544532,36014
05544572,126746
05544592,139397
05544612,82198
05544652,461461.5
05544672,38122
05544682,100351
05544732,80105
05544752,110429
05544772,37196
05544792,46066.6
05544802,46959.8
05544922,60344.8
05544952,2321.6
05544992,152473.6
05545002,12232
05545042,4104
05545062,73147
05545122,219101
05545142,18420
05545152,84470
05545162,113194
05545172,83840
05545182,18896
05545222,48000
05545232,94283.6
05545342,74718
05545352,74874
05545362,25496
05545372,46166.2
05545382,68024
05545422,20246
05545502,43400.2
05545523,103302
05545542,64969
05545582,30908.2
05545652,96316
05545662,82343
05545802,89922.5
05545842,36079
05545882,82059
05545902,115075.4
05545942,109730.4
05545952,44386
05546002,107
05546062,17676
05546082,51204
05546092,85024.2
05546102,108064
05546112,60140
05546142,25763.8
05546162,5468
05546192,252352
05546202,271948.2
05546292,42442
05546362,27688
05546382,41962
05546392,501872.8
05546402,33051
05546422,21200
05546432,164477
05546472,73466.6
05546482,35293.8
05546512,229753
05546522,50412
05546572,58079
05546632,68255
05546642,111964
05546652,20618.4
05546672,66523
05546712,159545
05546722,26300
05546752,140134
05546782,32132
05546822,71648.4
05546842,73162
05546852,4120.8
05546862,67066
05546872,63660
05546912,164311
05546922,156015
05546962,177438.6
05546972,97519
05547022,64906
05547042,85780.8
05547052,72662
05547142,79195
05547152,39513.2
05547172,17996
05547212,24147
05547262,273013.2
05547302,119983
05547312,104
05547322,56614
05547342,93702
05547382,194094
05547392,48914
05547402,245670.8
05547464,110872.2
05547502,245545.2
05547512,302549.8
05547542,247775.2
05547552,22541
05547592,24711
05547602,43622.4
05547612,185269.1
05547632,66155.2
05547662,67036.6
05547692,40461.4
05547702,26923
05547712,54558
05547762,49676
05547782,28159
05547792,150790.5
05547822,48987.8
05547842,82574
05547892,45201.8
05547902,34472.8
05547972,53330.8
05547992,119192
05548022,264864.4
05548072,58145
05548082,2939.8
05548152,56243.4
05548222,100295
05548242,52342
05548302,330561.4
05548322,78147.2
05548342,7149
05548352,24081
05548412,55160
05548432,33032.6
05548444,122056.8
05548462,198077.4
05548522,21356
05548532,72130.6
05548562,27896
05548602,36377.8
05548662,13181.8
05548682,21646
05548732,151812
05548772,36279
05548792,26855.6
05548812,14076
05548842,92001
05548852,107372
05548862,21242
05548872,12000
05548882,3193
05548902,95246.5
05548912,22470
05548962,290458.2
05548972,64874
05548982,278952
05549012,104883.8
05549063,74472.2
05549102,173816
05549112,64941
05549122,31002
05549162,302859
05549182,120072.2
05549232,23765
05549252,50381.4
05549292,81338
05549302,57643
05549322,103947
05549352,49537.2
05549362,155889
05549392,283625.2
05549402,126646.2
05549422,125625.2
05549452,41021
05549492,59998.4
05549592,90041
05549602,81081
05549672,17852
05549682,40022
05549712,17696
05549762,114829
05549792,23132
05549802,126127
05549812,54547
05549822,110229
05549832,99686
05549882,34526
05549892,97866
05549912,6818
05549922,75376
05549964,134936
05550002,123618
05550102,86168.8
05550182,69216
05550212,41586
05550222,228565.4
05550242,17721.6
05550252,47493
05550292,157626
05550322,99219.4
05550342,38055
05550402,113649
05550512,49182
05550592,102288
05550602,87509
05550612,645139.8
05550632,156982.8
05550652,91303
05550692,47105.4
05550732,81189
05550742,87844.4
05550752,39635
05550762,166142
05550792,48267.4
05550872,19563
05550892,40177.8
05550922,49930.8
05551072,0
05551122,258379.2
05551152,268500
05551212,195688
05551282,91806
05551332,132767
05551412,83712
05551442,288092.8
05551542,4388
05551562,124139.4
05551572,124112
05551602,240141.2
05551632,29000
05551652,168919.8
05551682,76800.2
05551692,105178
05551762,108352
05551782,26202
05551792,155773.6
05551802,306601.4
05551902,7373
05551912,60921.4
05551922,3876
05551972,61544
05551982,61848
05551992,30315.8
05552032,10097
05552092,21312
05552102,71092
05552162,1987
05552172,144511
05552182,26195.8
05552252,416915.2
05552282,35406
05552292,116606.8
05552332,107961.6
05552342,144029.6
05552372,9250
05552422,321934.8
05552472,53029
05552492,42913
05552522,46087.6
05552532,54472
05552562,148170.4
05552582,58730
05552622,52786.4
05552632,25586.8
05552652,165985.8
05552662,74669.2
05552692,16923.4
05552712,72843
05552732,138793.2
05552772,39312
05552812,97304.5
05552822,19156
05552882,20162.8
05552892,19949.6
05552902,30204
05552942,119334
05552962,157432.4
05552972,34348
05552992,36443.2
05553032,346403
05553082,35196
05553092,89467
05553202,93537
05553212,30144
05553252,23114
05553272,109712
05553302,65081.2
05553312,15084
05553322,59543.4
05553332,73431
05553432,11541.6
05553442,84469
05553452,34839
05553493,68840
05553562,108994
05553572,303265.2
05553602,38441
05553632,54246.2
05553683,14923
05553732,56292
05553742,272196
05553752,213551
05553762,124521.6
05553792,151198
05553882,70154
05553922,165789.2
05553942,328490.2
05553952,176802.4
05553972,66708
05553992,56442
05554002,19903.6
05554042,116763.2
05554052,85033
05554072,58548.6
05554082,20625
05554092,16607
05554102,67028
05554152,101986
05554172,139586
05554192,80019.2
05554212,110280.5
05554222,159268
05554232,68381
05554252,74141
05554262,10999.8
05554302,44365
05554342,48820
05554422,19463.8
05554432,125794
05554442,73011
05554452,30775
05554522,23578
05554552,144602
05554582,51349
05554612,104116
05554622,29230
05554642,18748.8
05554652,36198
05554662,15853
05554672,4854
05554682,18470
05554692,48156.4
05554732,98247.6
05554742,74610
05554792,54422.6
05554812,225111.5
05554822,35609.4
05554852,161247
05554862,82750
05554882,38522
05554902,29927
05554912,51645.1
05554922,36784
05554962,77123
05554982,27296
05555022,20096
05555062,76674.2
05555082,66168
05555152,92436.6
05555212,47903.6
05555242,123984
05555292,229286.7
05555302,98816
05555312,38242
05555332,43063.8
05555342,42740
05555382,13020.2
05555392,60807.8
05555512,161234.4
05555552,29576
05555572,33928
05555662,85012.4
05555702,18756
05555782,126381.8
05555792,287659.2
05555812,119430
05555842,84338
05555882,27056
05555962,42676
05555972,105245.2
05556042,71302
05556062,56295.2
05556072,12340
05556082,63080.8
05556092,32176.8
05556102,111119.2
05556112,48411
05556132,83056.2
05556152,43191
05556172,115523.5
05556212,148220
05556242,67112
05556262,9464
05556352,94437.8
05556362,38598.2
05556412,168025
05556462,24356
05556482,123784.6
05556542,58856
05556572,216893.2
05556682,59730
05556712,117774
05556742,73296
05556764,26613
05556772,68066.6
05556782,43375
05556792,91669
05556832,58717
05556852,53519
05556882,344016.2
05556892,60543
05556924,73193.2
05556942,122528
05556972,106565
05557032,0
05557132,154005.1
05557232,68259
05557242,16496
05557262,86616
05557282,28825
05557332,2900
05557342,56489.4
05557352,28512
05557392,112180
05557402,130694.8
05557422,1400
05557462,90333
05557472,71526
05557482,101009.8
05557492,125557.8
05557502,123389
05557512,127252
05557522,22525
05557542,42658
05557552,15468.6
05557562,213729
05557592,25296
05557623,55422
05557642,35188
05557682,57581
05557702,86565
05557772,191832.7
05557782,59218.4
05557852,49031.2
05557862,53165.6
05557872,185561
05557882,59930
05557892,82304
05557902,197757
05557912,62929.5
05557922,184648.6
05557934,44947
05557962,7215
05557972,65153
05557982,122459.5
05558042,38757.6
05558072,34986
05558082,81348
05558162,45841
05558172,31582.6
05558182,10076
05558192,110123
05558204,78021
05558222,173253
05558232,28820
05558262,85242.4
05558292,113896
05558302,92267
05558312,200397
05558322,56049.4
05558352,152002
05558362,53030
05558402,22496
05558412,115117
05558452,20096
05558462,53564.8
05558494,162112
05558502,98287
05558512,24770
05558522,22563.2
05558562,33404
05558572,1600.4
05558602,89214
05558622,19049.8
05558692,18692.6
05558734,8408
05558762,80817
05558792,5696
05558822,45020
05558832,84387
05558862,294188.2
05558912,274095.2
05558922,213014.2
05558942,104595
05558952,80396
05558972,93810.5
05558982,114029
05559012,92666.2
05559062,25974
05559082,228768
05559092,139278
05559122,89012
05559152,128632
05559223,12240
05559282,114616
05559302,17696
05559372,38851.6
05559392,94386
05559482,166142
05559502,19329.8
05559512,112819
05559522,118500
05559532,33353
05559582,69254.4
05559592,35556
05559632,96943.4
05559652,100986
05559672,60308
05559732,133015
05559752,88897
05559792,279409.6
05559812,70696
05559822,21362
05559902,59086
05559912,38689.6
05559942,17538
05559952,196045
05560052,20646
05560102,115427
05560112,43736
05560212,79160.6
05560242,28210
05560252,98565
05560262,109398
05560342,7735
05560352,85898
05560372,241004.2
05560422,69822
05560432,33100
05560462,144781.4
05560472,46784
05560502,17936
05560512,114993.8
05560522,52510
05560532,41679.4
05560542,50618
05560592,73058
05560612,122457
05560622,74548
05560662,58346
05560692,12924
05560702,103661
05560783,41198.8
05560812,49146.8
05560832,138028
05560892,84769
05560952,71269.6
05560982,87164
05561032,248209.8
05561042,10864.6
05561102,81273
05561153,115851
05561162,125818
05561172,76335
05561272,66532
05561282,22309
05561292,28757
05561302,111602
05561352,116780.2
05561392,17154
05561402,42373
05561422,64160
05561432,13680.8
05561442,190719.8
05561462,85338
05561472,22496
05561492,69318
05561522,495072.8
05561552,32896.6
05561582,53054
05561592,138273
05561632,7590
05561662,120899
05561722,157048
05561732,76738
05561772,200680
05561802,183645.6
05561832,113312.5
05561872,16702.4
05561882,4.4
05561892,165964.4
05561952,15971
05561962,144409.8
05561982,27779.2
05562002,20336
05562032,19634
05562082,98377
05562102,174899
05562132,20084
05562142,35845
05562272,82816
05562332,64680
05562342,18112.8
05562372,35687
05562392,53161.4
05562422,80887
05562432,231930
05562452,61405
05562462,16496
05562482,9345
05562512,100542
05562562,64471
05562572,12358
05562582,29156
05562602,97872
05562642,73636
05562672,125087
05562692,50149
05562712,2402
05562742,74809.8
05562772,115001
05562852,12924
05562882,69641
05562892,2974.2
05563022,118943.4
05563052,91550
05563072,13720
05563082,354811.2
05563102,88328
05563112,101904
05563172,73853.2
05563182,41870
05563202,37183
05563222,9703
05563282,265161.6
05563332,5998.4
05563362,73181.6
05563372,35818.6
05563392,33003
05563412,11696
05563432,72709
05563482,81206.8
05563502,138486
05563522,32936
05563532,10511
05563552,76609
05563562,30608
05563582,24068
05563602,169881
05563682,160685.8
05563692,72444.6
05563702,17510
05563752,141852.4
05563782,13220
05563862,86350
05563892,124972
05563913,31276
05563942,123407.6
05563952,22496
05563962,1639
05563992,95118.8
05564052,64803
05564072,323566.5
05564152,204206.4
05564162,80938
05564172,66534
05564182,111644
05564202,251356.4
05564212,105939
05564222,57461
05564232,22897
05564242,48589.6
05564282,72454
05564312,4470
05564352,108035
05564362,22460.2
05564372,57254.6
05564402,194186
05564412,79864.4
05564452,120411
05564562,19894.4
05564572,18136
05564592,73074
05564602,104358.8
05564632,108492
05564662,27215
05564722,124742
05564742,164640
05564762,137110
05564802,40201.2
05564822,60770
05564832,43964
05564852,54101
05564862,159360
05564932,11448
05564942,43033.4
05564972,128589
05564982,36149.8
05564992,75821
05565002,54570.8
05565052,122159
05565072,36600
05565082,50681
05565102,40522
05565142,121633
05565182,61671
05565192,99088
05565212,132344.5
05565222,57905.8
05565292,5011.2
05565332,51686.2
05565382,26396
05565392,30534
05565412,28098
05565442,70610.2
05565452,165498.2
05565472,352100.2
05565492,544787.2
05565512,36034.4
05565572,28560
05565622,110840
05565632,105620.8
05565642,116824
05565682,138605.2
05565702,57743
05565732,80362.8
05565752,23727.6
05565772,437100.5
05565812,61671
05565862,6131
05565922,108582
05565932,83860.8
05565942,105515
05566012,42929
05566022,50000
05566032,14920
05566062,95177
05566074,165860.6
05566082,76099
05566092,111153
05566102,34192
05566132,15668
05566202,55436.8
05566242,103216
05566362,9297.2
05566382,107093
05566392,75605
05566432,153999
05566512,20917
05566552,256334.2
05566562,93126.2
05566572,84917
05566662,2200
05566682,38785
05566702,42210
05566712,118745
05566722,48513
05566742,12580.8
05566822,128728.5
05566842,41377
05566852,103044.4
05566912,4447
05566922,38013
05566942,4702.2
05566962,146919
05566972,11434
05567002,16867
05567072,142186
05567122,58339
05567132,26839
05567192,56697.8
05567212,338703.2
05567232,252132.6
05567262,59207
05567282,142621
05567292,215376.2
05567332,40439
05567372,125356.4
05567384,69447.4
05567392,245944
05567452,34227
05567512,58579
05567542,63503.6
05567572,70564
05567582,41992
05567612,873
05567642,2015
05567652,395032
05567712,27168.4
05567742,120435
05567752,17456
05567772,85921
05567812,58676
05567852,41037
05567862,137524
05567882,446366.7
05567892,16762
05567912,89253
05567962,131386
05568022,83055
05568042,157505
05568052,179311
05568072,30623
05568082,45971
05568152,206118.2
05568172,9548.8
05568182,261008.4
05568212,135210
05568232,28496
05568262,152815.4
05568312,47407
05568422,44621
05568502,42153.6
05568562,22184
05568572,161417.4
05568612,99034
05568662,30440.6
05568682,118137.4
05568722,67646
05568752,15011.2
05568822,90165.6
05568842,17624
05568862,131939
05568942,65196.3
05568952,5007
05568962,19523
05568992,74393
05569062,121810
05569102,56796
05569112,114878
05569172,81269
05569202,80973
05569212,1800
05569242,157064.4
05569272,43266.4
05569302,130086.5
05569332,77548
05569362,44748.8
05569372,62565
05569382,120
05569402,16496
05569452,14096
05569492,19587.6
05569502,54021
05569522,40420
05569542,112021
05569562,6007
05569612,29534
05569732,152807
05569782,39384
05569792,278572.6
05569822,107725.6
05569832,107179.4
05569842,61197.2
05569852,85903
05569862,180920.5
05569892,28392
05569924,45072
05569962,73378
05570012,82052
05570042,23121.2
05570052,40198
05570082,4137
05570112,15807.2
05570132,203432
05570142,165681
05570152,403876.3
05570202,273476.3
05570282,100456.4
05570332,65995
05570342,151099
05570414,35518.2
05570442,142520.2
05570452,70435
05570562,28263
05570572,188698
05570622,75996.4
05570632,191548
05570642,201212.6
05570672,414411.5
05570702,56392
05570742,86110
05570762,7200
05570792,119282
05570842,51980
05570852,26525
05570882,42850
05570902,53661
05570922,12731.4
05570942,221345.8
05570962,105162
05570982,63449
05571012,51100.8
05571022,23567.8
05571042,23526.4
05571062,22630
05571072,57611
05571082,15896
05571132,265988
05571182,84567.8
05571212,11013.4
05571222,56081
05571252,88129.8
05571302,86240
05571312,10000
05571322,37626
05571422,56947
05571452,40651
05571462,162735
05571472,49315
05571482,135765
05571502,88756
05571512,79771
05571542,245113
05571562,14810
05571572,18684.6
05571632,17125
05571672,99861
05571702,127644
05571752,23603
05571772,71784
05571812,90093
05571842,338719.2
05571852,53124
05571912,110235.6
05571922,28350
05571962,2165
05571972,80245.4
05572022,361941.1
05572032,22875.4
05572042,14636
05572064,67083.2
05572082,58460
05572102,36557
05572112,69756.8
05572192,193159
05572242,144879.8
05572252,14047.4
05572302,31350.2
05572312,150626.8
05572352,77672
05572414,243854.2
05572432,47996
05572462,19551
05572482,81242.8
05572504,50044
05572512,76748.4
05572572,44076.8
05572584,712
05572602,90535
05572682,112346
05572722,34784
05572732,96957.4
05572742,41874.2
05572762,98916
05572772,36773
05572782,102139.2
05572792,44261.4
05572842,31836
05572872,69378
05572912,29895
05572922,111187
05572982,36905
05573012,65093.4
05573082,57928
05573112,42225
05573142,76388
05573244,394273.4
05573322,47446
05573332,85828
05573342,36302
05573412,65765
05573462,214816.2
05573472,377782
05573482,264271.2
05573582,81431
05573641,40000
05573661,76828
05573681,151937
05573751,79220
05573761,48871
05573791,317940.1
05573801,17540
05573831,130007
05573841,14085
05573881,254658.2
05573891,62646.4
05573921,52999
05573941,187542.6
05573951,118711.5
05573961,23696
05573981,54592
05573991,23722
05574031,8173
05574041,98456
05574141,73756
05574171,96642
