NEWID,FINCATAX
1072924,29000
1072944,24810
1072975,38595
1072994,0
1073004,16135
1073014,0
1073044,0
1073064,3
1073074,281
1073094,67172
1073105,0
1073114,27720
1073125,22410
1073134,2466
1073154,88336
1073174,47300
1073184,6126
1073194,82400
1073204,80200
1073215,0
1073224,12880
1073244,1092
1073254,60000
1073264,51176
1073284,5000
1073294,7086
1073305,78000
1073324,149250
1073344,0
1073374,38789
1073384,25162
1073394,32450
1073494,1092
1073504,48334
1073514,27904
1073524,47571
1073535,41693
1073544,25200
1073574,27936
1073584,34800
1073594,20500
1073604,62495
1073614,49440
1073634,0
1073644,35693
1073664,22004
1073674,86675
1073685,58466
1073714,546
1073724,52083
1073734,66382
1073744,43164
1073754,12130
1073764,23738
1073784,44800
1073824,42115
1073844,45000
1073864,0
1073874,37800
1073884,1092
1073894,40000
1073904,33621
1073925,24060
1073934,21089
1073944,44482
1073964,65000
1073974,25431
1073984,67935
1073994,20000
1074014,115250
1074024,44640
1074034,28568
1074054,23628
1074064,546
1074074,28201
1074084,14028
1074094,56261
1074114,24960
1074124,76609
1074144,36000
1074154,91959
1074164,85425
1074184,33255
1074194,6312
1074204,26270
1074214,36640
1074234,66000
1074244,0
1074254,28946
1074274,36000
1074285,25000
1074294,6870
1074314,24930
1074324,17200
1074384,0
1074395,0
1074414,0
1074424,5018
1074434,25898
1074444,28542
1074464,47074
1074474,12667
1074484,14946
1074494,0
1074504,0
1074514,19278
1074524,96476
1074534,-2200
1074544,136335
1074574,27646
1074594,8946
1074604,11000
1074644,0
1074664,146887
1074674,14208
1074684,0
1074694,135748
1074704,10000
1074724,2700
1074734,6538
1074764,0
1074774,62875
1074794,3000
1074804,55000
1074834,112000
1074844,75223
1074864,9247
1074875,22023
1074894,32452
1074904,30000
1074924,7860
1074934,19799
1074954,52150
1074964,12450
1074975,0
1074985,61859
1074994,28000
1075024,0
1075034,17292
1075044,25480
1075054,33182
1075074,7552
1075084,51972
1075095,7092
1075104,120868
1075114,91428
1075134,24859
1075144,45200
1075155,25250
1075164,11346
1075184,16660
1075194,91743
1075204,48465
1075214,30000
1075224,63000
1075254,46948
1075264,26312
1075274,51400
1075285,0
1075305,13626
1075324,78553
1075354,49061
1075364,-82
1075384,0
1075404,55288
1075424,0
1075434,84192
1075444,46500
1075464,64622
1075514,40379
1075524,40030
1075534,563
1075554,0
1075564,63262
1075574,57200
1075584,21290
1075594,19234
1075604,6000
1075614,62364
1075634,-500
1075644,156
1075654,109636
1075674,0
1075685,546
1075694,30639
1075715,500
1075724,30160
1075744,27876
1075765,0
1075784,29617
1075794,28585
1075804,116781
1075814,20940
1075824,63082
1075844,110645
1075854,15495
1075864,21686
1075874,22320
1075884,20
1075894,54200
1075914,22795
1075924,6578
1075935,26500
1075954,546
1075964,31030
1075974,64970
1075994,88879
1076004,21054
1076024,57565
1076034,40262
1076044,33495
1076054,60007
1076065,71007
1076085,3900
1076104,7728
1076114,35051
1076124,20464
1076134,0
1076174,13690
1076184,41132
1076194,65000
1076204,6810
1076214,4
1076224,51402
1076234,41820
1076244,0
1076254,60354
1076274,0
1076284,41395
1076294,0
1076334,40497
1076344,19500
1076374,0
1076394,12950
1076434,8400
1076454,65736
1076464,14787
1076484,284209
1076494,39781
1076515,32483
1076534,29814
1076544,12000
1076554,50519
1076564,71589
1076575,11981
1076594,7488
1076614,-800
1076634,60348
1076644,0
1076655,546
1076674,21200
1076685,10158
1076704,41833
1076714,56034
1076735,22000
1076745,21908
1076784,23383
1076794,195700
1076804,38546
1076814,78974
1076854,11848
1076864,16902
1076874,77300
1076884,0
1076904,160346
1076914,47000
1076944,240
1076954,39481
1076965,0
1076974,9095
1076984,546
1076994,39500
1077005,34900
1077014,17796
1077034,546
1077044,40000
1077054,102651
1077064,16048
1077084,28258
1077114,97382
1077124,16900
1077154,27720
1077164,0
1077174,21555
1077184,17214
1077205,41894
1077214,34029
1077224,116717
1077234,266
1077254,1092
1077264,0
1077274,35232
1077285,0
1077294,38039
1077304,8886
1077314,38680
1077324,8118
1077334,0
1077354,307576
1077374,48508
1077394,0
1077404,49500
1077424,10218
1077434,19857
1077444,9564
1077454,5964
1077474,11623
1077484,-2300
1077504,0
1077525,1700
1077534,158412
1077544,30000
1077554,27300
1077564,6000
1077574,0
1077584,64000
1077594,19000
1077605,0
1077614,10672
1077624,0
1077634,54953
1077664,19585
1077674,85500
1077684,1400
1077694,0
1077704,1294
1077734,58525
1077744,-908
1077754,59111
1077764,260209
1077774,42756
1077794,0
1077814,10986
1077824,54544
1077844,19428
1077854,4909
1077864,516
1077874,42889
1077885,22336
1077894,7386
1077914,13194
1077924,40000
1077934,53263
1077954,32600
1077964,26617
1078004,27571
1078015,50000
1078045,52812
1078054,0
1078064,68500
1078074,23321
1078084,71470
1078095,18546
1078115,95000
1078124,21000
1078134,12612
1078174,88460
1078184,76100
1078204,48800
1078214,72000
1078234,546
1078244,38000
1078254,48464
1078264,80510
1078274,289242
1078314,15096
1078335,12066
1078354,93850
1078385,0
1078394,5979
1078404,22090
1078414,125000
1078424,14814
1078445,28836
1078464,0
1078474,42515
1078484,41292
1078494,0
1078514,1092
1078524,11880
1078534,19938
1078544,74925
1078554,39478
1078564,60442
1078575,53980
1078604,19500
1078614,0
1078624,1092
1078635,0
1078644,15083
1078664,42764
1078674,11899
1078685,10092
1078694,19746
1078704,27529
1078724,0
1078734,0
1078754,66667
1078765,71750
1078804,0
1078824,66283
1078834,1200
1078845,260209
1078854,18013
1078874,17364
1078884,16146
1078894,34115
1078904,0
1078914,0
1078924,9962
1078934,9329
1078944,8538
1078954,-3000
1078984,9466
1079014,29718
1079025,19788
1079044,79144
1079074,4398
1079084,570
1079094,16001
1079104,12684
1079124,29094
1079134,71326
1079164,11384
1079174,8136
1079185,71080
1079194,31810
1079204,45000
1079214,73153
1079224,18129
1079234,0
1079244,106365
1079254,15593
1079264,24362
1079274,0
1079295,6600
1079304,54619
1079314,53500
1079334,8000
1079344,130600
1079364,38598
1079375,24482
1079384,4611
1079394,61800
1079404,0
1079415,19720
1079424,41876
1079434,83645
1079454,5376
1079464,49000
1079474,44890
1079485,16003
1079514,7940
1079524,41319
1079544,14022
1079554,52941
1079565,18231
1079584,5610
1079594,8469
1079604,24634
1079614,546
1079634,0
1079644,0
1079655,92800
1079664,22406
1079674,26357
1079684,45446
1079714,3360
1079724,5490
1079734,65167
1079744,21750
1079754,22640
1079764,87534
1079774,70371
1079784,2000
1079814,17708
1079854,28391
1079874,0
1079884,28144
1079894,15466
1079904,55200
1079914,42240
1079934,20500
1079944,10014
1079954,100000
1079964,29600
1079974,39890
1079984,163403
1079994,39700
1080004,18896
1080014,46074
1080044,1092
1080064,57712
1080074,0
1080114,546
1080124,19418
1080134,28246
1080144,12634
1080154,23555
1080164,45976
1080174,40120
1080194,12023
1080204,4231
1080214,75243
1080225,0
1080244,15558
1080254,40000
1080264,51168
1080274,16900
1080284,0
1080294,9289
1080314,0
1080324,40000
1080334,60000
1080344,5994
1080354,56380
1080364,43000
1080374,31264
1080384,21600
1080394,546
1080404,0
1080424,16700
1080434,56817
1080444,5346
1080454,24736
1080464,40852
1080474,37697
1080485,0
1080494,68808
1080504,20115
1080514,27640
1080524,23027
1080534,30719
1080554,109200
1080564,33492
1080574,14570
1080584,58563
1080594,16505
1080614,42211
1080624,43000
1080634,138618
1080645,13866
1080654,13314
1080664,520
1080694,22800
1080704,70860
1080744,16103
1080794,0
1080804,30000
1080814,56128
1080824,50000
1080834,66895
1080844,91800
1080854,21769
1080864,58365
1080884,17670
1080905,8640
1080914,40000
1080924,73590
1080944,38813
1080954,0
1080974,48700
1080984,11346
1080994,33191
1081004,24234
1081014,0
1081034,0
1081044,26436
1081054,8418
1081064,-88
1081075,22474
1081084,14579
1081094,0
1081134,30494
1081144,33878
1081154,47600
1081164,0
1081174,20000
1081184,50000
1081234,28035
1081244,22922
1081254,58535
1081264,127332
1081274,66972
1081285,60840
1081304,8800
1081314,15202
1081324,7450
1081335,35000
1081345,10304
1081354,32160
1081364,13056
1081374,9582
1081404,19668
1081435,224127
1081474,3000
1081485,42916
1081514,39424
1081524,29738
1081545,43403
1081564,28576
1081584,10923
1081594,108397
1081604,47320
1081614,0
1081624,8850
1081634,75080
1081644,92000
1081664,58978
1081684,75571
1081705,0
1081714,0
1081735,22848
1081744,20448
1081805,0
1081814,48740
1081844,113600
1081875,97619
1081884,42100
1081894,10746
1081904,48392
1081914,0
1081934,20054
1081944,62900
1081954,4158
1081974,4634
1081984,72277
1081994,0
1082004,54222
1082014,44600
1082034,77000
1082044,26034
1082054,-149
1082064,0
1082074,5246
1082094,67430
1082114,9426
1082134,63905
1082144,1000
1082154,1092
1082174,0
1082184,4800
1082204,0
1082215,71000
1082224,0
1082244,0
1082254,42000
1082264,26822
1082274,0
1082284,82600
1082294,20648
1082315,119900
1082324,64840
1082344,25000
1082404,29074
1082414,17292
1082424,133585
1082434,35500
1082444,0
1082454,62600
1082464,46018
1082474,10300
1082494,40395
1082504,0
1082514,35500
1082544,36462
1082574,5
1082584,45711
1082594,14728
1082615,51737
1082644,22412
1082654,78524
1082674,0
1082684,8580
1082714,54090
1082724,49798
1082734,51186
1082764,43857
1082774,18700
1082784,10488
1082794,5286
1082804,48769
1082814,14414
1082824,0
1082834,51383
1082844,101110
1082854,13159
1082874,18179
1082884,546
1082894,66959
1082904,1092
1082914,46188
1082924,333886
1082934,9720
1082944,34146
1082964,546
1082974,17250
1082984,17902
1083004,12792
1083014,3000
1083025,37800
1083054,9036
1083065,2660
1083074,49844
1083094,5451
1083104,51798
1083114,1380
1083124,105546
1083144,23154
1083154,65000
1083164,-44111
1083174,11700
1083184,0
1083194,17747
1083204,31500
1083214,27754
1083234,74315
1083264,28890
1083284,38056
1083294,77000
1083305,36253
1083314,118206
1083334,20199
1083344,23412
1083354,90000
1083374,9115
1083384,0
1083395,21204
1083404,18080
1083414,79700
1083424,13841
1083434,49820
1083444,48667
1083464,115700
1083474,17700
1083484,52302
1083494,68734
1083504,36436
1083514,32725
1083534,16098
1083545,0
1083554,54000
1083564,58070
1083574,63419
1083594,9186
1083624,34417
1083644,1092
1083654,125070
1083663,35000
1083673,69619
1083683,55600
1083693,54
1083703,0
1083713,0
1083723,16472
1083743,13200
1083754,0
1083763,85000
1083774,0
1083783,20070
1083793,0
1083803,11505
1083813,-3200
1083823,0
1083843,95789
1083853,12084
1083863,56750
1083874,0
1083883,68133
1083903,16080
1083913,16282
1083923,33287
1083943,56438
1083953,31600
1083963,34000
1083973,10480
1083983,49134
1083993,26952
1084013,59825
1084023,19692
1084033,151040
1084044,0
1084053,23951
1084074,1880
1084083,75000
1084113,29122
1084123,25260
1084133,159583
1084143,13055
1084153,228
1084174,126000
1084213,59965
1084233,31000
1084254,0
1084263,98926
1084293,200
1084303,0
1084313,51500
1084323,31885
1084333,14204
1084343,62487
1084354,0
1084364,2500
1084373,98409
1084383,5376
1084393,200
1084403,40321
1084413,56500
1084423,0
1084435,14933
1084443,33640
1084453,75100
1084463,546
1084473,34000
1084483,42061
1084493,23425
1084503,66900
1084513,1542
1084533,99148
1084553,11500
1084563,158000
1084573,95000
1084585,0
1084594,17544
1084603,75241
1084613,21610
1084633,49186
1084663,4040
1084673,37503
1084683,10746
1084713,78589
1084723,31741
1084733,0
1084743,0
1084753,32657
1084773,22300
1084783,32007
1084793,9305
1084803,20630
1084813,55102
1084823,197596
1084854,37931
1084864,22692
1084873,0
1084883,24846
1084893,24200
1084903,7098
1084913,0
1084933,75184
1084943,48315
1084963,47371
1084975,1300
1084984,76153
1084993,10770
1085003,24000
1085013,86492
1085023,6000
1085034,22772
1085043,36000
1085064,6750
1085074,0
1085083,546
1085093,105104
1085125,16361
1085133,17700
1085154,113800
1085173,26880
1085184,111250
1085193,48148
1085203,118539
1085213,18546
1085253,0
1085263,30000
1085273,19430
1085283,48000
1085303,8880
1085313,18546
1085323,84000
1085333,59567
1085343,5692
1085353,14964
1085373,40125
1085383,50
1085393,43552
1085413,53461
1085433,18130
1085443,25230
1085453,5750
1085463,39551
1085473,0
1085493,47000
1085503,81345
1085514,1092
1085523,200
1085533,24317
1085543,7036
1085563,6585
1085575,32380
1085583,7200
1085593,49000
1085613,56000
1085623,17000
1085633,21847
1085643,42560
1085653,101370
1085673,12024
1085684,64300
1085693,39000
1085703,106596
1085713,42530
1085723,3261
1085745,37939
1085753,21000
1085763,12640
1085773,0
1085785,13635
1085793,78582
1085813,22000
1085833,0
1085843,58147
1085853,44002
1085873,44160
1085883,51000
1085893,216192
1085913,0
1085923,16220
1085933,13800
1085943,0
1085954,90000
1085963,33109
1085973,546
1085983,23023
1085994,32000
1086003,0
1086013,10737
1086023,15340
1086033,4542
1086043,30136
1086053,48591
1086063,10110
1086083,23300
1086094,0
1086103,31550
1086113,0
1086123,41600
1086133,30900
1086143,60206
1086153,0
1086173,8022
1086183,41701
1086193,24393
1086203,56416
1086213,20366
1086223,13948
1086234,97000
1086253,45266
1086263,26720
1086273,91261
1086283,12660
1086293,22692
1086303,103000
1086313,5000
1086323,-1100
1086333,33802
1086343,35000
1086363,50300
1086373,36500
1086395,84093
1086404,0
1086413,9610
1086453,0
1086473,26956
1086483,0
1086495,0
1086503,52442
1086513,659
1086543,0
1086553,17740
1086563,546
1086573,9126
1086583,55514
1086593,22962
1086605,47796
1086623,72010
1086633,57455
1086643,64337
1086653,79380
1086673,34750
1086683,7986
1086693,25320
1086713,0
1086723,9025
1086733,10400
1086743,46800
1086753,8000
1086773,34000
1086803,0
1086813,6546
1086823,25522
1086833,44403
1086854,8000
1086863,11346
1086873,260209
1086883,19409
1086893,0
1086903,144400
1086913,112000
1086923,34000
1086943,14760
1086953,12414
1086964,0
1086975,2000
1086983,9342
1086993,58800
1087003,2276
1087013,13176
1087024,6144
1087033,73200
1087083,44388
1087093,285103
1087103,15120
1087115,10000
1087123,0
1087133,64749
1087143,38805
1087153,13800
1087163,83267
1087193,74123
1087203,10216
1087213,87967
1087223,162499
1087235,24000
1087243,0
1087263,19446
1087273,8811
1087293,55627
1087303,27700
1087323,23173
1087333,30096
1087343,168715
1087353,25183
1087363,44696
1087373,0
1087383,0
1087393,36576
1087403,10400
1087423,49853
1087433,68400
1087443,42988
1087453,0
1087463,26416
1087483,0
1087493,40000
1087515,5200
1087545,21510
1087573,18141
1087583,19718
1087593,46675
1087603,52069
1087613,77413
1087623,99000
1087633,36000
1087643,14000
1087653,85866
1087663,107844
1087674,0
1087683,42110
1087693,-57059
1087703,16705
1087743,137323
1087753,65500
1087803,46344
1087815,29200
1087823,34431
1087833,69930
1087843,90000
1087853,50954
1087863,17916
1087883,10148
1087894,0
1087903,2300
1087913,123000
1087933,65488
1087953,42400
1087963,0
1087974,48500
1087983,25399
1087993,47984
1088003,546
1088013,101546
1088025,11346
1088043,106500
1088053,36000
1088063,10886
1088073,75000
1088083,77422
1088093,67644
1088103,43700
1088114,0
1088123,23704
1088133,11826
1088143,39400
1088153,23476
1088175,16000
1088193,30989
1088204,25000
1088213,68000
1088253,7956
1088263,0
1088273,14400
1088283,67530
1088293,25726
1088303,72710
1088314,23199
1088323,19413
1088333,1500
1088343,15630
1088373,35232
1088383,-1042
1088393,-32795
1088403,74000
1088415,0
1088424,546
1088433,0
1088443,126020
1088453,29539
1088463,52057
1088483,28277
1088493,0
1088503,110000
1088513,68
1088523,10426
1088533,11074
1088553,33350
1088573,26448
1088583,20000
1088613,12900
1088623,48798
1088633,6700
1088644,22361
1088654,16089
1088664,0
1088673,35317
1088693,71410
1088703,0
1088713,39086
1088723,24988
1088733,31000
1088745,47991
1088754,0
1088763,28900
1088773,0
1088783,0
1088803,10400
1088823,-750
1088834,1092
1088864,70000
1088873,94843
1088883,58834
1088893,54395
1088903,26200
1088913,50000
1088923,13657
1088933,2232
1088943,6021
1088953,31433
1088963,89820
1088973,67000
1088983,0
1088993,0
1089003,77000
1089013,41907
1089023,85000
1089033,50868
1089053,120000
1089063,85800
1089073,8244
1089083,49000
1089093,50000
1089105,32600
1089113,15540
1089123,11658
1089143,26786
1089153,15029
1089163,89768
1089174,41424
1089183,113429
1089195,43000
1089203,0
1089223,50585
1089243,50915
1089253,6174
1089273,546
1089283,95000
1089303,-2000
1089313,35778
1089323,8073
1089334,0
1089343,70546
1089353,81246
1089375,27000
1089403,546
1089413,27948
1089433,80384
1089443,-800
1089453,51364
1089473,20050
1089494,1092
1089513,13092
1089523,20948
1089533,0
1089543,50000
1089553,60869
1089563,57454
1089573,45000
1089585,6345
1089593,40000
1089613,28678
1089623,76815
1089643,18800
1089663,0
1089673,13417
1089683,28322
1089693,12445
1089703,22081
1089713,17100
1089723,8004
1089733,68550
1089743,60320
1089753,75150
1089763,30630
1089783,43881
1089793,44097
1089803,52900
1089814,9228
1089823,55500
1089833,60000
1089843,14000
1089853,13098
1089863,0
1089873,0
1089893,226300
1089903,0
1089913,57907
1089923,59499
1089933,17346
1089943,24000
1089963,35300
1089973,3426
1089993,32300
1090004,47935
1090013,1080
1090023,7038
1090033,54410
1090053,47191
1090063,23214
1090074,58459
1090083,0
1090093,95818
1090104,40000
1090113,0
1090123,0
1090133,5300
1090143,90397
1090153,66000
1090163,11226
1090173,7878
1090183,159531
1090193,8850
1090213,46081
1090233,0
1090243,1092
1090253,10000
1090263,76462
1090283,0
1090293,30000
1090304,0
1090323,0
1090333,35112
1090354,0
1090363,49502
1090373,58649
1090393,10146
1090405,26374
1090414,1092
1090423,266
1090433,101092
1090443,65000
1090453,12390
1090463,41966
1090473,150000
1090503,102884
1090513,0
1090523,0
1090533,67607
1090543,0
1090553,25117
1090563,31000
1090573,18092
1090583,35225
1090593,27492
1090603,43100
1090613,20433
1090624,40449
1090643,65000
1090653,9000
1090663,56450
1090674,2916
1090683,37925
1090703,0
1090713,-238
1090723,33085
1090734,22000
1090743,16982
1090764,7326
1090783,0
1090793,8630
1090823,0
1090833,25155
1090845,3374
1090853,41787
1090873,101747
1090883,18320
1090903,3700
1090913,62842
1090923,352161
1090945,0
1090953,72000
1090963,26380
1090975,35467
